publishedAt,title,description,url,source_name,topic,sentiment
2025-10-28,"Oversight report: Biden aides exercised presidential authority, so autopen actions are ‘VOID’!","Because of 'absence' of documentation that he made the decisions, they 'do not carry the force of law'",https://www.wnd.com/2025/10/oversight-report-biden-aides-exercised-presidential-authority-so/,Wnd.com,Political Commentary,
2025-10-28,FTSE 100 and Wall Street Climb to New Record Highs – Is There More Room to Grow?,"UK and US stock markets are riding strong tailwinds, with analysts optimistic about further gains towards the end of 2025.",https://www.ibtimes.com/ftse-100-wall-street-climb-new-record-highs-there-more-room-grow-3788708,International Business Times,Political Commentary,Neutral
2025-11-11,"Kent State vs. Akron prediction: MACtion odds, picks, best bet",Kent State is a 6.5-point underdog against Akron on Tuesday night.,https://nypost.com/2025/11/11/betting/kent-state-vs-akron-prediction-maction-odds-picks-and-best-bet/,New York Post,Political Commentary,Neutral
2025-11-10,"Governor General hospitalized with virus, will not attend Remembrance Day ceremony",A statement sent by Rideau Hall said that Simon is 'doing well' and is currently recovering in the hospital,https://nationalpost.com/news/governor-general-hospitalized-with-virus-will-not-attend-remembrance-day,National Post,Political Commentary,Neutral
2025-11-11,The Royal Canadian Legion hosts Canada’s 2025 National Remembrance Day Ceremony,"RCMP Black Hawk fly-past honours Canada’s Fallen OTTAWA, Ontario, Nov. 11, 2025 (GLOBE NEWSWIRE) — The chilly air did not deter nearly 30,000 people who gathered at Canada’s National War Memorial for the National Remembrance Day Ceremony in Ottawa this year. …",https://financialpost.com/globe-newswire/the-royal-canadian-legion-hosts-canadas-2025-national-remembrance-day-ceremony,Financial Post,Political Commentary,Neutral
2025-11-13,"As the planet gets warmer, some athletes have taken on a new role: climate advocates",Athletes who rely on the natural environment for their sport are seeing the impact of climate change up close. And many see a responsibility to advocate for change. Canadian athletes have called on the prime minister and the IOC to make climate a top priority.,https://www.cbc.ca/sports/olympics/winter/warming-weather-winter-sports-part-2-2025-9.6976726,CBC News,Political Commentary,Negative
2025-11-13,"Oil pipeline not on Ottawa’s nation-building project list this time, Alberta confirms","An oil pipeline will not be in the latest round of major projects announced by Prime Minister Mark Carney today, Alberta confirms. Read on",https://financialpost.com/commodities/energy/oil-gas/pipeline-not-on-ottawa-nation-building-project-list-alberta-confirms,Financial Post,Political Commentary,Negative
2025-11-13,"Shawn Lamb's prison release has 'reopened the wound,' says sister of killer's victim",Paige Paupanakis initially went silent when the person on the phone said her sister's killer was being released from prison. Then the tears came in a surge.,https://www.cbc.ca/news/canada/manitoba/shawn-lamb-release-family-9.6977238,CBC News,Political Commentary,Negative
2025-11-13,Carney’s major projects patchwork leaves holes in our economic growth,Carney’s major projects patchwork leaves holes in our economic growththeglobeandmail.com,https://www.theglobeandmail.com/business/commentary/article-mark-carney-major-projects-patchwork-economic-growth/,The Globe And Mail,Political Commentary,Negative
2025-11-15,Liberals slammed for 'inaction' by gun control group ahead of Montreal massacre anniversary,"A well-known gun control group is telling Prime Minister Mark Carney it would be ""disingenuous and even hypocritical"" for Liberal MPs to wear white ribbons to mark the anniversary of the Montreal massacre given the government's lack of action on key firearm m…",https://www.cbc.ca/news/canada/montreal/polysesouvient-guns-canada-9.6980484,CBC News,Political Commentary,Negative
2025-11-17,Prime Minister Mark Carney met with cheers and boos at 112th Grey Cup game,"Breaking News, Sports, Manitoba, Canada",https://www.winnipegfreepress.com/canada/2025/11/16/prime-minister-mark-carney-met-with-cheers-and-boos-at-112th-grey-cup-game,winnipegfreepress.com,Political Commentary,Neutral
2025-11-17,REM service for Deux-Montagnes branch begins today,"Before the line went into service today, workers protested this weekend to denounce their working conditions.",https://www.cbc.ca/news/canada/montreal/rem-deux-montagnes-new-line-9.6980322,CBC News,Political Commentary,Neutral
2025-10-20,Hollywood’s Latest Drama Is All Of The Fake Props Flooding The Market,"“From Dorothy’s ruby slippers in The Wizard of Oz to Harry Potter wands, props from iconic films are earning big dollars at both auction and private sales — in some cases on par with rare wine, Swiss watches and fine art.” – Los Angeles Times (MSN)",https://www.washingtonpost.com/entertainment/2025/10/19/she-spurned-concertmasters-advance-now-shes-classical-musics-metoo-vigilante/,The Washington Post,Political Commentary,Neutral
2025-10-20,The World Puts EVs In Reverse,"In January, when the Trump Administration reduced electric vehicle subsidies, environmentalists confidently asserted that the rest of the world would reject such an approach. Now, nine months later, it seems everyone is following his lead. In Canada, Prime Mi…",https://freerepublic.com/focus/f-news/4347415/posts,Freerepublic.com,Political Commentary,Negative
2025-10-19,"Fact-checking Trump’s claim that each boat strike off Venezuela’s coast saves 25,000 lives","President Donald Trump said U.S. military strikes on five Venezuelan boats have saved more than 100,000 lives because the maneuvers thwarted drug smuggling. Several aspects of Trump’s statement make it wrong.",https://www.pbs.org/newshour/politics/fact-checking-trumps-claim-that-each-boat-strike-off-venezuelas-coast-saves-25000-lives,PBS,Political Commentary,Negative
2025-11-19,Joly accuses PQ leader of steering Quebec toward Trump with U.S. outreach,globalnews,https://globalnews.ca/news/11531923/joly-accuses-pq-quebec-trump/,Global News,Political Commentary,Negative
2025-11-19,Minister Joly accuses PQ of wanting to “throw” Quebec into Trump’s arms,ctvnews,https://www.ctvnews.ca/montreal/article/minister-joly-accuses-pq-of-wanting-to-throw-quebec-into-trumps-arms/,ctvnews,Political Commentary,Negative
2025-11-19,Mark Carney crazy to consider replacing F-35s with Saab jets,"If the Carney government cancels its contract to purchase 88 F-35 jets in favour of the Swedish Gripen jet, it will cost jobs. Read more.",https://torontosun.com/opinion/columnists/carney-foolish-to-consider-replacing-f35s,Toronto Sun,Political Commentary,Negative
2025-11-19,Mark Carney’s Failing Grade,"Somehow, the Canadian PM has managed to blow past even Trudeau’s last spending estimate.",https://www.nationalreview.com/2025/11/mark-carneys-failing-grade/,nationalreview,Political Commentary,Negative
2025-11-18,Tom Flanagan: Louis Riel's leadership was ruinous for the Métis,"And yet, Prime Minister Mark Carney celebrates him",https://nationalpost.com/opinion/tom-flanagan-louis-riels-leadership-was-ruinous-for-the-metis,nationalpost,Political Commentary,Negative
2025-11-17,GOLDBERG: Is Carney just stringing Canadians along on energy?,"The federal government keeps talking — but Canadians are still waiting for action. The Grey Cup has come and gone. So, too, has Alberta Premier Danielle Smith’s deadline for Prime Minister Mark Carney to get on board with a west coast pipeline. When Carney announced his first raft of major projects back in September, Smith [&#8230;]",https://winnipegsun.com/opinion/goldberg-is-carney-just-stringing-canadians-along-on-energy,winnipegsun,Political Commentary,Negative
2025-11-17,"Mark Carney booed during Grey Cup in Winnipeg. ‘We were cheered as well,’ PM says",The prime minster posted his own video of the event on social media but replaced audio of the crowd with music,https://nationalpost.com/news/mark-carney-booed-grey-cup-winnipeg,nationalpost,Political Commentary,Negative
2025-11-17,Prime Minister Mark Carney faces mixed reaction during Grey Cup coin toss,"Prime Minister Mark Carney kicked off the 112th Grey Cup in Winnipeg with the coin toss, drawing mixed reactions from fans amid pre-game performances and tailgate festivities.",https://globalnews.ca/news/11528774/mark-carney-grey-cup-coin-toss/,globalnews,Political Commentary,Negative
2025-11-17,Prime Minister Mark Carney met with cheers and boos at 112th Grey Cup game,WINNIPEG — Prime Minister Mark Carney was on hand in Winnipeg for the 112th Grey Cup game between the Saskatchewan Roughriders and Montreal Alouettes. Carney kicked off the championship game by doing the customary coin toss at centre field to determine which team chooses the first move. The prime minister was met with booing and [&#8230;],https://torontosun.com/news/national/prime-minister-mark-carney-met-with-cheers-and-boos-at-112th-grey-cup-game,torontosun,Political Commentary,Neutral
2025-11-16,PBO slices through Carney's creative accounting,"OTTAWA, ON: The Canadian Taxpayers Federation is calling on Prime Minister Mark Carney to cut spending following today’s bombshell Parliamentary Budget Officer report that criticizes the government’s definition of capital spending and promise to balance the operating budget.“The reality is that Carney is continuing on a course of unaffordable borrowing and the PBO report shows government messaging about ‘balancing the operating budget’ is not credible,” said Franco Terrazzano, CTF Federal Director. “Carney is using creative accounting to hide the spiralling debt.”",https://canadafreepress.com/article/172753,canadafreepress,Political Commentary,Negative
2025-11-15,EDITORIAL: Three myths about the ‘clean economy’,"The federal Liberals – starting with former prime minister Justin Trudeau and continuing under Mark Carney – sold their climate strategy to Canadians based on three myths. First, that it would be a huge job creator. Second, that Canada would hit the government’s industrial greenhouse gas emission reduction targets. Third, that most Canadian households would [&#8230;]",https://torontosun.com/opinion/editorials/editorial-three-myths-about-the-clean-economy,torontosun,Political Commentary,Negative
